 

stn;time;gre000z0
STG;202107181940;0
STG;202107181950;0
STG;202107182000;0
STG;202107182010;0
STG;202107182020;0
STG;202107182030;0
STG;202107182040;0
STG;202107182050;0
STG;202107182100;0
STG;202107182110;0
STG;202107182120;0
STG;202107182130;0
STG;202107182140;0
STG;202107182150;0
STG;202107182200;0
STG;202107182210;0
STG;202107182220;0
STG;202107182230;0
STG;202107182240;0
STG;202107182250;0
STG;202107182300;0
STG;202107182310;0
STG;202107182320;0
STG;202107182330;0
STG;202107182340;0
STG;202107182350;0
STG;202107190000;0
STG;202107190010;0
STG;202107190020;0
STG;202107190030;0
STG;202107190040;0
STG;202107190050;0
STG;202107190100;0
STG;202107190110;0
STG;202107190120;0
STG;202107190130;0
STG;202107190140;0
STG;202107190150;0
STG;202107190200;0
STG;202107190210;0
STG;202107190220;0
STG;202107190230;0
STG;202107190240;0
STG;202107190250;0
STG;202107190300;0
STG;202107190310;0
STG;202107190320;0
STG;202107190330;0
STG;202107190340;0
STG;202107190350;2
STG;202107190400;7
STG;202107190410;16
STG;202107190420;27
STG;202107190430;43
STG;202107190440;62
STG;202107190450;84
STG;202107190500;108
STG;202107190510;133
STG;202107190520;161
STG;202107190530;188
STG;202107190540;213
STG;202107190550;242
STG;202107190600;273
STG;202107190610;303
STG;202107190620;333
STG;202107190630;361
STG;202107190640;390
STG;202107190650;418
STG;202107190700;446
STG;202107190710;475
STG;202107190720;507
STG;202107190730;538
STG;202107190740;567
STG;202107190750;593
STG;202107190800;619
STG;202107190810;643
STG;202107190820;669
STG;202107190830;692
STG;202107190840;716
STG;202107190850;740
STG;202107190900;762
STG;202107190910;783
STG;202107190920;796
STG;202107190930;818
STG;202107190940;838
STG;202107190950;851
STG;202107191000;867
STG;202107191010;877
STG;202107191020;890
STG;202107191030;900
STG;202107191040;909
STG;202107191050;914
STG;202107191100;919
STG;202107191110;927
STG;202107191120;941
STG;202107191130;854
STG;202107191140;934
STG;202107191150;970
STG;202107191200;927
STG;202107191210;939
STG;202107191220;941
STG;202107191230;923
STG;202107191240;920
STG;202107191250;904
STG;202107191300;891
STG;202107191310;713
STG;202107191320;858
STG;202107191330;724
STG;202107191340;766
STG;202107191350;725
STG;202107191400;731
STG;202107191410;653
STG;202107191420;660
STG;202107191430;666
STG;202107191440;738
STG;202107191450;524
STG;202107191500;687
STG;202107191510;644
STG;202107191520;620
STG;202107191530;592
STG;202107191540;542
STG;202107191550;510
STG;202107191600;432
STG;202107191610;444
STG;202107191620;424
STG;202107191630;387
STG;202107191640;363
STG;202107191650;338
STG;202107191700;304
STG;202107191710;272
STG;202107191720;94
STG;202107191730;44
STG;202107191740;53
STG;202107191750;45
STG;202107191800;33
STG;202107191810;36
STG;202107191820;37
STG;202107191830;38
STG;202107191840;27
STG;202107191850;15
STG;202107191900;12
STG;202107191910;5
STG;202107191920;1
STG;202107191930;0
STG;202107191940;0
STG;202107191950;0
STG;202107192000;0
STG;202107192010;0
STG;202107192020;0
STG;202107192030;0
STG;202107192040;0
STG;202107192050;0
STG;202107192100;0
STG;202107192110;0
STG;202107192120;0
STG;202107192130;0
STG;202107192140;0
STG;202107192150;0
STG;202107192200;0
STG;202107192210;0
STG;202107192220;0
STG;202107192230;0
STG;202107192240;0
STG;202107192250;0
STG;202107192300;0
STG;202107192310;0
STG;202107192320;0
STG;202107192330;0
STG;202107192340;0
STG;202107192350;0
STG;202107200000;0
STG;202107200010;0
STG;202107200020;0
STG;202107200030;0
STG;202107200040;0
STG;202107200050;0
STG;202107200100;0
STG;202107200110;0
STG;202107200120;0
STG;202107200130;0
STG;202107200140;0
STG;202107200150;0
STG;202107200200;0
STG;202107200210;0
STG;202107200220;0
STG;202107200230;0
STG;202107200240;0
STG;202107200250;0
STG;202107200300;0
STG;202107200310;0
STG;202107200320;0
STG;202107200330;0
STG;202107200340;0
STG;202107200350;1
STG;202107200400;3
STG;202107200410;8
STG;202107200420;10
STG;202107200430;13
STG;202107200440;25
STG;202107200450;33
STG;202107200500;26
STG;202107200510;30
STG;202107200520;29
STG;202107200530;45
STG;202107200540;62
STG;202107200550;62
STG;202107200600;75
STG;202107200610;92
STG;202107200620;102
STG;202107200630;70
STG;202107200640;94
STG;202107200650;101
STG;202107200700;154
STG;202107200710;443
STG;202107200720;471
STG;202107200730;506
STG;202107200740;543
STG;202107200750;592
STG;202107200800;618
STG;202107200810;441
STG;202107200820;367
STG;202107200830;307
STG;202107200840;444
STG;202107200850;422
STG;202107200900;816
STG;202107200910;625
STG;202107200920;653
STG;202107200930;818
STG;202107200940;822
STG;202107200950;849
STG;202107201000;867
STG;202107201010;874
STG;202107201020;855
STG;202107201030;891
STG;202107201040;911
STG;202107201050;921
STG;202107201100;908
STG;202107201110;908
STG;202107201120;922
STG;202107201130;920
STG;202107201140;916
STG;202107201150;918
STG;202107201200;788
STG;202107201210;911
STG;202107201220;895
STG;202107201230;896
STG;202107201240;885
STG;202107201250;878
STG;202107201300;868
STG;202107201310;856
STG;202107201320;839
STG;202107201330;826
STG;202107201340;810
STG;202107201350;798
STG;202107201400;775
STG;202107201410;755
STG;202107201420;729
STG;202107201430;706
STG;202107201440;682
STG;202107201450;657
STG;202107201500;631
STG;202107201510;603
STG;202107201520;575
STG;202107201530;549
STG;202107201540;522
STG;202107201550;495
STG;202107201600;462
STG;202107201610;431
STG;202107201620;402
STG;202107201630;377
STG;202107201640;350
STG;202107201650;320
STG;202107201700;289
STG;202107201710;260
STG;202107201720;235
STG;202107201730;210
STG;202107201740;181
STG;202107201750;153
STG;202107201800;128
STG;202107201810;106
STG;202107201820;84
STG;202107201830;63
STG;202107201840;45
STG;202107201850;33
STG;202107201900;20
STG;202107201910;8
STG;202107201920;0
STG;202107201930;0
STG;202107201940;0
STG;202107201950;0
STG;202107202000;0
STG;202107202010;0
STG;202107202020;0
STG;202107202030;0
STG;202107202040;0
STG;202107202050;0
STG;202107202100;0
STG;202107202110;0
STG;202107202120;0
STG;202107202130;0
STG;202107202140;0
STG;202107202150;0
STG;202107202200;0
STG;202107202210;0
STG;202107202220;0
STG;202107202230;0
STG;202107202240;0
STG;202107202250;0
STG;202107202300;0
STG;202107202310;0
STG;202107202320;0
STG;202107202330;0
STG;202107202340;0
STG;202107202350;0
STG;202107210000;0
STG;202107210010;0
STG;202107210020;0
STG;202107210030;0
STG;202107210040;0
STG;202107210050;0
STG;202107210100;0
STG;202107210110;0
STG;202107210120;0
STG;202107210130;0
STG;202107210140;0
STG;202107210150;0
STG;202107210200;0
STG;202107210210;0
STG;202107210220;0
STG;202107210230;0
STG;202107210240;0
STG;202107210250;0
STG;202107210300;0
STG;202107210310;0
STG;202107210320;0
STG;202107210330;0
STG;202107210340;0
STG;202107210350;1
STG;202107210400;5
STG;202107210410;11
STG;202107210420;16
STG;202107210430;22
STG;202107210440;35
STG;202107210450;45
STG;202107210500;101
STG;202107210510;130
STG;202107210520;158
STG;202107210530;187
STG;202107210540;213
STG;202107210550;240
STG;202107210600;267
STG;202107210610;296
STG;202107210620;321
STG;202107210630;348
STG;202107210640;378
STG;202107210650;408
STG;202107210700;437
STG;202107210710;469
STG;202107210720;497
STG;202107210730;528
STG;202107210740;560
STG;202107210750;590
STG;202107210800;615
STG;202107210810;640
STG;202107210820;664
STG;202107210830;685
STG;202107210840;712
STG;202107210850;732
STG;202107210900;752
STG;202107210910;773
STG;202107210920;793
STG;202107210930;811
STG;202107210940;826
STG;202107210950;842
STG;202107211000;853
STG;202107211010;863
STG;202107211020;871
STG;202107211030;882
STG;202107211040;889
STG;202107211050;896
STG;202107211100;900
STG;202107211110;902
STG;202107211120;906
STG;202107211130;912
STG;202107211140;916
STG;202107211150;916
STG;202107211200;912
STG;202107211210;905
STG;202107211220;899
STG;202107211230;893
STG;202107211240;885
STG;202107211250;877
STG;202107211300;867
STG;202107211310;855
STG;202107211320;843
STG;202107211330;829
STG;202107211340;810
STG;202107211350;789
STG;202107211400;768
STG;202107211410;746
STG;202107211420;726
STG;202107211430;703
STG;202107211440;679
STG;202107211450;658
STG;202107211500;630
STG;202107211510;602
STG;202107211520;581
STG;202107211530;553
STG;202107211540;526
STG;202107211550;495
STG;202107211600;468
STG;202107211610;442
STG;202107211620;410
STG;202107211630;379
STG;202107211640;337
STG;202107211650;326
STG;202107211700;297
STG;202107211710;270
STG;202107211720;236
STG;202107211730;212
STG;202107211740;184
STG;202107211750;160
STG;202107211800;121
STG;202107211810;91
STG;202107211820;78
STG;202107211830;56
STG;202107211840;37
STG;202107211850;21
STG;202107211900;10
STG;202107211910;3
STG;202107211920;0
STG;202107211930;0
STG;202107211940;0
STG;202107211950;0
STG;202107212000;0
STG;202107212010;0
STG;202107212020;0
STG;202107212030;0
STG;202107212040;0
STG;202107212050;0
STG;202107212100;0
STG;202107212110;0
STG;202107212120;0
STG;202107212130;0
STG;202107212140;0
STG;202107212150;0
STG;202107212200;0
STG;202107212210;0
STG;202107212220;0
STG;202107212230;0
STG;202107212240;0
STG;202107212250;0
STG;202107212300;0
STG;202107212310;0
STG;202107212320;0
STG;202107212330;0
STG;202107212340;0
STG;202107212350;0
STG;202107220000;0
STG;202107220010;0
STG;202107220020;0
STG;202107220030;0
STG;202107220040;0
STG;202107220050;0
STG;202107220100;0
STG;202107220110;0
STG;202107220120;0
STG;202107220130;0
STG;202107220140;0
STG;202107220150;0
STG;202107220200;0
STG;202107220210;0
STG;202107220220;0
STG;202107220230;0
STG;202107220240;0
STG;202107220250;0
STG;202107220300;0
STG;202107220310;0
STG;202107220320;0
STG;202107220330;0
STG;202107220340;0
STG;202107220350;1
STG;202107220400;5
STG;202107220410;13
STG;202107220420;27
STG;202107220430;42
STG;202107220440;58
STG;202107220450;78
STG;202107220500;104
STG;202107220510;128
STG;202107220520;153
STG;202107220530;178
STG;202107220540;204
STG;202107220550;231
STG;202107220600;261
STG;202107220610;290
STG;202107220620;317
STG;202107220630;346
STG;202107220640;376
STG;202107220650;405
STG;202107220700;432
STG;202107220710;463
STG;202107220720;489
STG;202107220730;517
STG;202107220740;542
STG;202107220750;569
STG;202107220800;595
STG;202107220810;617
STG;202107220820;637
STG;202107220830;661
STG;202107220840;692
STG;202107220850;718
STG;202107220900;736
STG;202107220910;759
STG;202107220920;778
STG;202107220930;800
STG;202107220940;817
STG;202107220950;820
STG;202107221000;833
STG;202107221010;846
STG;202107221020;860
STG;202107221030;869
STG;202107221040;878
STG;202107221050;888
STG;202107221100;890
STG;202107221110;897
STG;202107221120;897
STG;202107221130;892
STG;202107221140;885
STG;202107221150;877
STG;202107221200;874
STG;202107221210;872
STG;202107221220;875
STG;202107221230;866
STG;202107221240;862
STG;202107221250;851
STG;202107221300;841
STG;202107221310;828
STG;202107221320;819
STG;202107221330;802
STG;202107221340;792
STG;202107221350;771
STG;202107221400;754
STG;202107221410;733
STG;202107221420;708
STG;202107221430;686
STG;202107221440;664
STG;202107221450;635
STG;202107221500;611
STG;202107221510;587
STG;202107221520;558
STG;202107221530;541
STG;202107221540;520
STG;202107221550;490
STG;202107221600;466
STG;202107221610;433
STG;202107221620;404
STG;202107221630;369
STG;202107221640;339
STG;202107221650;306
STG;202107221700;283
STG;202107221710;255
STG;202107221720;223
STG;202107221730;193
STG;202107221740;166
STG;202107221750;144
STG;202107221800;119
STG;202107221810;92
STG;202107221820;66
STG;202107221830;48
STG;202107221840;31
STG;202107221850;20
STG;202107221900;9
STG;202107221910;3
STG;202107221920;0
STG;202107221930;0
STG;202107221940;0
STG;202107221950;0
STG;202107222000;0
STG;202107222010;0
STG;202107222020;0
STG;202107222030;0
STG;202107222040;0
STG;202107222050;0
STG;202107222100;0
STG;202107222110;0
STG;202107222120;0
STG;202107222130;0
STG;202107222140;0
STG;202107222150;0
STG;202107222200;0
STG;202107222210;0
STG;202107222220;0
STG;202107222230;0
STG;202107222240;0
STG;202107222250;0
STG;202107222300;0
STG;202107222310;0
STG;202107222320;0
STG;202107222330;0
STG;202107222340;0
STG;202107222350;0
STG;202107230000;0
STG;202107230010;0
STG;202107230020;0
STG;202107230030;0
STG;202107230040;0
STG;202107230050;0
STG;202107230100;0
STG;202107230110;0
STG;202107230120;0
STG;202107230130;0
STG;202107230140;0
STG;202107230150;0
STG;202107230200;0
STG;202107230210;0
STG;202107230220;0
STG;202107230230;0
STG;202107230240;0
STG;202107230250;0
STG;202107230300;0
STG;202107230310;0
STG;202107230320;0
STG;202107230330;0
STG;202107230340;0
STG;202107230350;0
STG;202107230400;3
STG;202107230410;8
STG;202107230420;14
STG;202107230430;31
STG;202107230440;44
STG;202107230450;58
STG;202107230500;80
STG;202107230510;124
STG;202107230520;153
STG;202107230530;177
STG;202107230540;153
STG;202107230550;228
STG;202107230600;249
STG;202107230610;286
STG;202107230620;316
STG;202107230630;342
STG;202107230640;372
STG;202107230650;398
STG;202107230700;427
STG;202107230710;456
STG;202107230720;486
STG;202107230730;513
STG;202107230740;541
STG;202107230750;569
STG;202107230800;596
STG;202107230810;619
STG;202107230820;649
STG;202107230830;674
STG;202107230840;691
STG;202107230850;714
STG;202107230900;740
STG;202107230910;758
STG;202107230920;780
STG;202107230930;800
STG;202107230940;815
STG;202107230950;831
STG;202107231000;848
STG;202107231010;860
STG;202107231020;868
STG;202107231030;877
STG;202107231040;885
STG;202107231050;892
STG;202107231100;899
STG;202107231110;895
STG;202107231120;901
STG;202107231130;904
STG;202107231140;903
STG;202107231150;895
STG;202107231200;893
STG;202107231210;892
STG;202107231220;886
STG;202107231230;880
STG;202107231240;871
STG;202107231250;864
